Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_THP1_6H:BRD-A93255169-001-13-5:10	DB01041	Thalidomide	0.1805661444362203	0.9861524923988562	0.5140627300839347	0.6876463477455296	THP1
LJP009_NPC.CAS9_24H:G16	DB01254	Dasatinib	0.19796711504151837	0.9906618304578483	0.5141016161402767	0.6876463477455296	NPC.CAS9
CPC017_NPC_24H:BRD-K53857191-001-05-2:10	DB00734	Risperidone	-0.17508133715078308	-0.9896511233818941	0.5144508670520231	0.6879485587927222	NPC
LJP009_NPC_24H:E10	DB01782	Pyrazolanthrone	0.17625858538286993	0.9867431776298531	0.5164865613743419	0.6903616133277444	NPC
LJP009_NPC.TAK_24H:G15	DB01254	Dasatinib	0.20248765121346904	0.9921288436311416	0.5165028453181583	0.6903616133277444	NPC.TAK
LJP007_NPC_24H:M05	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.17678733007289574	-0.9867404510263162	0.5169426261070466	0.6906957850837041	NPC
CPC006_WSUDLCL2_6H:BRD-K15108141-001-01-7:0.08	DB00441	Gemcitabine	0.18057706707023574	0.9865058339265654	0.5170004657661854	0.6906957850837041	WSUDLCL2
LJP007_JURKAT_24H:J19	DB03044	Doramapimod	-0.21009300150793106	-0.9943822460595794	0.5172134467395707	0.690814895705067	JURKAT
NMH001_NEU_6H:BRD-K09557221-001-01-6:10	DB13070	Surinabant	-0.18055302681820362	-0.985802082639997	0.5173439048562933	0.6908237542348638	NEU
LJP007_NPC_24H:M12	DB05575	Motesanib	-0.20379691802524152	-0.9933385219726287	0.5178936605316974	0.6913923742776596	NPC
LPROT002_NPC.TAK_6H:I12	DB09074	Olaparib	0.18464787094737253	0.9865095939818602	0.518140589569161	0.6915565428723324	NPC.TAK
LJP009_NPC_24H:B12	DB12242	AZD-7762	0.1902762905099745	0.9856961423285205	0.5193305044790193	0.6929789247759983	NPC
CPC006_PL21_6H:BRD-A69951442-001-01-3:10	DB01234	Dexamethasone	0.18752806415042172	0.9893306102055743	0.5209553853086976	0.6949808930265958	PL21
LJP007_NPC.CAS9_24H:B14	DB12200	Tivantinib	0.1954895538323818	0.9891282151109398	0.5219402021940203	0.6960692225007182	NPC.CAS9
CPC006_PL21_6H:BRD-K44241590-001-03-3:11.1	DB07697	1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine	-0.19189422946346513	-0.9872249865150196	0.522020725388601	0.6960692225007182	PL21
CPC012_NEU_24H:BRD-K87909389-003-01-8:10	DB03496	Alvocidib	0.16891337279802632	0.9907367786940597	0.5221606648199446	0.6960894501864924	NEU
AML001_HL60_24H:BRD-K19706299:1.11111	DB00374	Treprostinil	0.18717832143738194	0.987065801991538	0.522680412371134	0.6966158673240699	HL60
AML001_HL60_6H:BRD-A45664787:0.37037	DB01088	Iloprost	0.17835330167574293	0.9848935923595561	0.5250245338567223	0.6995252798820722	HL60
NMH001_NPC_24H:BRD-K13296708-001-01-7:10	DB06155	Rimonabant	0.1852816394456257	0.9860421896610028	0.5251141552511416	0.6995252798820722	NPC
