Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_JURKAT_24H:M01	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.3710265827392062	1.9099471771284902	<0.0001	<0.0001	JURKAT
CPC016_NEU_24H:BRD-K35708212-331-03-1:10	DB01092	Ouabain	0.32671420128634265	1.9088423134645152	<0.0001	<0.0001	NEU
LJP007_NEU_24H:B03	DB00877	Sirolimus	-0.2748014003829248	-1.9085200240331655	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-K35960502-001-16-8:10	DB06803	Niclosamide	0.333304717043083	1.9053742569944112	<0.0001	<0.0001	NPC
CPC006_NOMO1_6H:BRD-K18849474-001-01-0:79.44	DB12181	Dalcetrapib	-0.3150899920413196	-1.9034264031597694	<0.0001	<0.0001	NOMO1
CPC015_NPC_24H:BRD-K57033106-048-03-6:10	DB00792	Tripelennamine	0.2818633776179574	1.9008673499329178	<0.0001	<0.0001	NPC
LJP008_NEU_24H:A12	DB07232	Veliparib	0.2748793541621662	1.8991566394688355	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A05186015-003-09-9:10	DB01156	Bupropion	0.30012135895815734	1.8987813683543933	<0.0001	<0.0001	NPC
AML001_HL60_6H:BRD-K19706299:0.37037	DB00374	Treprostinil	0.33395330758286534	1.8979393063151029	<0.0001	<0.0001	HL60
NMH002_NPC_24H:BRD-K68202742-001-08-2:10	DB04297	Trichostatin A	-0.3152964100452984	-1.8979320572593021	<0.0001	<0.0001	NPC
NMH002_NEU_6H:BRD-K26657438-001-10-3:10	DB00724	Imiquimod	0.31275177201564097	1.8953588619783677	<0.0001	<0.0001	NEU
KHW001_SKM1_6H:BRD-A18929998-001-02-2:10	DB02097	Cytidine	-0.29002956531033214	-1.8942861221481018	<0.0001	<0.0001	SKM1
LJP009_NPC.CAS9_24H:B13	DB11805	Saracatinib	-0.2928710676623702	-1.8901875367186036	<0.0001	<0.0001	NPC.CAS9
LJP008_NEU_24H:M04	DB02709	Resveratrol	0.28804041544939984	1.8889561589061998	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K08316444-001-06-8:10	DB11457	Rotenone	0.29522686873460674	1.8836029880322958	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-A30142024-001-01-1:10	DB04447	1,4-Dithiothreitol	0.29965544859736215	1.8828817730641727	<0.0001	<0.0001	NEU
CPC015_NPC_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.3157338886554969	-1.8825038285392603	<0.0001	<0.0001	NPC
LJP008_NEU_24H:C07	DB13877	Iniparib	0.2818197923125035	1.8822265800201623	<0.0001	<0.0001	NEU
CPC006_PL21_6H:BRD-A13084692-001-04-1:10	DB08607	(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE	-0.30404665689763977	-1.881811046949429	<0.0001	<0.0001	PL21
CPC015_NPC_24H:BRD-A46393198-003-10-9:10	DB16561	Tetramisole	-0.2775954305314197	-1.8808903807108281	<0.0001	<0.0001	NPC
LJP008_NPC.CAS9_24H:A20	DB11740	MK-1775	-0.3090156790620235	-1.8808278433067256	<0.0001	<0.0001	NPC.CAS9
NMH002_NPC_6H:BRD-K77947974-001-14-8:10	DB04842	Fluspirilene	0.3008120939757112	1.8798831190878846	<0.0001	<0.0001	NPC
LJP009_NEU_24H:B20	DB16107	BI 2536	-0.30324317497821635	-1.8790093309099865	<0.0001	<0.0001	NEU
LJP007_NEU_24H:P09	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	0.2570049417037521	1.8781522811997924	<0.0001	<0.0001	NEU
CPC016_NPC_24H:BRD-K39915878-036-15-2:10	DB00408	Loxapine	-0.3087831255362222	-1.878136110279011	<0.0001	<0.0001	NPC
CPC006_THP1_6H:BRD-A35588707-001-03-0:1.25	DB00444	Teniposide	-0.3068461119061626	-1.8776662647250806	<0.0001	<0.0001	THP1
CPC006_U937_6H:BRD-K77947974-001-05-6:4.21	DB04842	Fluspirilene	-0.30648369877776144	-1.8761872747476351	<0.0001	<0.0001	U937
NMH002_NPC_24H:BRD-K13927029-001-02-7:10	DB00162	Vitamin A	0.2752993955922084	1.875375939146561	<0.0001	<0.0001	NPC
CPC006_PL21_6H:BRD-A58955223-001-01-2:10	DB12422	Sulforaphane	0.3219352224584761	1.8752385460553578	<0.0001	<0.0001	PL21
PCLB001_JURKAT_24H:BRD-A19037878-001-02-3:3.33	DB04297	Trichostatin A	-0.298501121785161	-1.8711472099758213	<0.0001	<0.0001	JURKAT
LJP008_NEU_24H:C11	DB13877	Iniparib	-0.28631062558357656	-1.8677135951444355	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-K93754473:13.4584	DB00675	Tamoxifen	-0.24601109541463118	-1.8667305992088041	<0.0001	<0.0001	HL60
CPC006_WSUDLCL2_6H:BRD-A26711594-003-06-4:10	DB00622	Nicardipine	0.3055710816798151	1.864605673046762	<0.0001	<0.0001	WSUDLCL2
LJP007_NEU_24H:K01	DB12064	BMS-777607	-0.32999746775334104	-1.8642303542805136	<0.0001	<0.0001	NEU
