Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC006_NOMO1_6H:BRD-K76188144-001-01-2:160	DB08263	N-(carboxycarbonyl)-D-phenylalanine	0.38145101319719865	1.9376572561418943	<0.0001	<0.0001	NOMO1
LJP008_NEU_24H:L19	DB05015	Belinostat	-0.33700549805199226	-1.9363931995405226	<0.0001	<0.0001	NEU
LJP009_NPC_24H:H07	DB08912	Dabrafenib	0.3315446253437686	1.933867774779283	<0.0001	<0.0001	NPC
NMH001_NEU_24H:BRD-K81418486-001-28-5:10	DB02546	Vorinostat	-0.3497769783158058	-1.9333691011102068	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:G17	DB01254	Dasatinib	-0.33273957285112915	-1.9331138217365704	<0.0001	<0.0001	JURKAT
NMH002_NEU_24H:BRD-A58048407-001-12-1:10	DB00393	Nimodipine	0.322669293599393	1.9328542690684278	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:E05	DB11743	Ipatasertib	0.3418260840105226	1.9283058237250197	<0.0001	<0.0001	JURKAT
LJP007_NPC.TAK_24H:K09	DB11962	GSK-1059615	0.4155812982855852	1.9282090653765196	<0.0001	<0.0001	NPC.TAK
LJP007_NEU_24H:K12	DB11962	GSK-1059615	0.3025793598901301	1.9281837888796296	<0.0001	<0.0001	NEU
CPC013_NEU_24H:BRD-K81418486:10	DB02546	Vorinostat	-0.34363567720316684	-1.9212278499244109	<0.0001	<0.0001	NEU
NMH002_NEU_6H:BRD-K50590187-001-17-3:10	DB09120	Zucapsaicin	0.3823268353236785	1.9203105589904734	<0.0001	<0.0001	NEU
LJP007_NPC.TAK_24H:K19	DB01590	Everolimus	0.3682439407683151	1.920194053512008	<0.0001	<0.0001	NPC.TAK
LJP007_JURKAT_24H:D24	DB06616	Bosutinib	0.33033023578167253	1.9197505173847937	<0.0001	<0.0001	JURKAT
LJP008_NEU_24H:L20	DB05015	Belinostat	-0.3331390350153833	-1.919387553641089	<0.0001	<0.0001	NEU
NMH002_NPC_6H:BRD-K01567962-001-16-4:10	DB01782	Pyrazolanthrone	0.37985344840623003	1.9188482175182804	<0.0001	<0.0001	NPC
